Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Year_lastUpdated,Current Ver,Android Ver
FAMILY,4.4,431,17,10000,Free,0,Everyone,2016,yes,yes
MEDICAL,5,5,17,1000,Free,0,Everyone,2018,yes,yes
MEDICAL,5,6,17,1000,Free,0,Everyone,2018,yes,yes
FINANCE,4.3,323,17,10000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.4,14,17,100,Free,0,Everyone,2017,yes,yes
FAMILY,4.1,78142,17,5000000,Free,0,Everyone,2015,yes,yes
NEWS_AND_MAGAZINES,3.3,78,17,10000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,2.5,2055,17,100000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,2,16,17,1000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.4,17671,17,1000000,Free,0,Everyone 10+,2018,yes,yes
TOOLS,4.2,3606,17,100000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.4,7,17,100,Free,0,Everyone,2016,yes,yes
FAMILY,4.1,435,17,50000,Free,0,Everyone,2018,yes,yes
FAMILY,3.1,16,17,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,63192,17,1000000,Free,0,Everyone,2016,yes,yes
FAMILY,4.1,58104,17,5000000,Free,0,Teen,2018,yes,yes
BOOKS_AND_REFERENCE,3.5,29,17,1000,Free,0,Everyone,2016,yes,yes
BUSINESS,3,2,17,100,Free,0,Everyone,2017,yes,yes
FAMILY,4.3,28151,17,1000000,Free,0,Everyone 10+,2015,yes,yes
SPORTS,4.6,57,17,5000,Free,0,Everyone,2018,yes,yes
SPORTS,4.8,1697,17,100000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,751,17,100000,Free,0,Everyone,2016,yes,yes
VIDEO_PLAYERS,4.4,20755,17,1000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.1,25,17,1000,Free,0,Everyone,2018,yes,yes
FINANCE,3,62,17,10000,Free,0,Everyone,2017,yes,yes
GAME,4.1,164,17,10000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,86,17,10000,Free,0,Teen,2016,yes,yes
FAMILY,4.9,119,17,1000,Free,0,Everyone,2016,yes,yes
SPORTS,3.9,47688,17,5000000,Free,0,Everyone,2016,yes,yes
GAME,4.2,5442,17,100000,Free,0,Teen,2018,yes,yes
AUTO_AND_VEHICLES,3.7,5414,18,1000000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.4,62272,18,10000000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,3.6,20769,18,1000000,Free,0,Everyone,2018,yes,yes
DATING,4.2,1059,18,100000,Free,0,Mature 17+,2018,yes,yes
EDUCATION,4.6,181893,18,10000000,Free,0,Everyone 10+,2018,yes,yes
EDUCATION,4.7,2544,18,100000,Free,0,Everyone,2017,yes,yes
EDUCATION,3.9,61,18,50000,Free,0,Mature 17+,2018,yes,yes
EDUCATION,4.5,10852,18,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.5,99020,18,1000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.6,7973,18,1000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,206,18,50000,Free,0,Everyone,2016,yes,yes
EDUCATION,4.1,200058,18,10000000,Free,0,Everyone,2018,yes,yes
ENTERTAINMENT,4.2,32458,18,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.3,7215,18,1000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.4,199684,18,5000000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,3.4,6507,18,1000000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.5,8642,18,100000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.6,24094,18,1000000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,4,6000,18,1000000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,4.2,7573,18,1000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.7,33264,18,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,10393,18,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,10434,18,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.5,10460,18,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,6007,18,1000000,Free,0,Everyone,2017,yes,yes
MEDICAL,3.7,236,18,50000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.6,22098,18,1000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.2,857923,18,50000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.2,9975,18,1000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.2,39735,18,5000000,Free,0,Teen,2018,yes,yes
PHOTOGRAPHY,4,29707,18,1000000,Free,0,Everyone,2015,yes,yes
SPORTS,4.7,950,18,100000,Free,0,Everyone,2018,yes,yes
SPORTS,4.3,2486,18,500000,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,15693,18,1000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.5,102923,18,1000000,Free,0,Everyone,2018,yes,yes
PARENTING,4.4,39,18,10000,Free,0,Everyone,2017,yes,yes
PARENTING,4.5,76795,18,1000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.3,479594,18,10000000,Free,0,Teen,2018,yes,yes
MAPS_AND_NAVIGATION,4.5,65590,18,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,3039889,18,10000000,Free,0,Mature 17+,2018,yes,yes
LIFESTYLE,2.9,6627,18,500000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,4,1981,18,100000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.3,1628,18,100000,Free,0,Everyone,2018,yes,yes
SHOPPING,3.8,454,18,100000,Free,0,Everyone,2018,yes,yes
TOOLS,2.6,60,18,10000,Free,0,Everyone,2018,yes,yes
GAME,4.2,960,18,50000,Free,0,Everyone,2015,yes,yes
GAME,4,721,18,50000,Free,0,Teen,2015,yes,yes
NEWS_AND_MAGAZINES,4.7,210,18,10000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,283,18,50000,Free,0,Everyone,2015,yes,yes
VIDEO_PLAYERS,4.2,104551,18,10000000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,66321,18,5000000,Free,0,Everyone,2018,yes,yes
COMICS,3.3,1476,18,500000,Free,0,Teen,2018,yes,yes
PRODUCTIVITY,4.7,167406,18,1000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,3.9,286,18,10000,Free,0,Everyone,2017,yes,yes
GAME,4.6,12,18,50,Free,0,Everyone,2017,yes,yes
FAMILY,4.6,181961,18,10000000,Free,0,Everyone 10+,2018,yes,yes
HEALTH_AND_FITNESS,4.9,42,18,1000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,1.8,5,18,1000,Free,0,Everyone 10+,2018,yes,yes
PERSONALIZATION,4.3,1098,18,50000,Free,0,Everyone,2014,yes,yes
FAMILY,4.4,3588,18,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,767,18,100000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,3.7,7,18,1000,Free,0,Teen,2018,yes,yes
SOCIAL,5,7,18,100,Free,0,Everyone,2018,yes,yes
SHOPPING,4.1,1288,18,100000,Free,0,Mature 17+,2018,yes,yes
SHOPPING,1.6,8,18,1000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,420,18,50000,Free,0,Everyone,2016,yes,yes
FINANCE,2.9,252,18,10000,Free,0,Everyone,2017,yes,yes
FAMILY,4.3,2871,18,100000,Free,0,Everyone,2015,yes,yes
FINANCE,2.7,36,18,1000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,2630,18,100000,Free,0,Everyone,2017,yes,yes
TOOLS,3.9,114,18,5000,Free,0,Everyone,2018,yes,yes
TOOLS,3.8,434,18,50000,Free,0,Everyone,2018,yes,yes
TOOLS,3.3,47,18,5000,Free,0,Everyone,2018,yes,yes
GAME,4.3,247,18,10000,Free,0,Everyone,2016,yes,yes
MEDICAL,4.3,22,18,10000,Free,0,Everyone,2018,yes,yes
FINANCE,4.3,231,18,10000,Free,0,Everyone,2017,yes,yes
FAMILY,3.2,3069,18,500000,Free,0,Teen,2018,yes,yes
SHOPPING,4.5,32014,18,500000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,2.8,1189,18,100000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,3.1,16,18,5000,Free,0,Everyone,2018,yes,yes
GAME,3.3,152102,18,10000000,Free,0,Teen,2018,yes,yes
FAMILY,3.2,429,18,10000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.2,784,18,100000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,3.4,6512,18,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,5,1,18,100,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,3.5,3930,18,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.9,107,18,10000,Free,0,Everyone,2016,yes,yes
FAMILY,4.1,200214,18,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,569,18,100000,Free,0,Everyone,2014,yes,yes
BUSINESS,3.7,27,18,5000,Free,0,Everyone,2018,yes,yes
GAME,4.4,1063,18,50000,Free,0,Teen,2017,yes,yes
TRAVEL_AND_LOCAL,4.6,8,18,1000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.1,159,19,10000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,3.8,178,19,50000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,4.6,5097,19,1000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,3.3,1862,19,1000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.6,4620,19,500000,Free,0,Everyone,2017,yes,yes
BUSINESS,4.2,46505,19,1000000,Free,0,Everyone,2018,yes,yes
COMICS,4.4,1006,19,50000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.3,41420,19,5000000,Free,0,Everyone,2018,yes,yes
DATING,1.9,953,19,100000,Free,0,Mature 17+,2018,yes,yes
DATING,2.5,5377,19,500000,Free,0,Mature 17+,2018,yes,yes
DATING,4,187,19,10000,Free,0,Mature 17+,2018,yes,yes
DATING,1.9,954,19,100000,Free,0,Mature 17+,2018,yes,yes
DATING,3.8,24,19,1000,Free,0,Mature 17+,2018,yes,yes
EDUCATION,4.3,3168,19,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4,4815,19,500000,Free,0,Everyone,2018,yes,yes
ENTERTAINMENT,4,29706,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4.2,14807,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4,35928,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,3.9,22378,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4,35931,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,3.9,8674,19,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4.6,50725,19,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,3.8,42644,19,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.6,3596,19,100000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,4.7,611136,19,10000000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,4.6,90242,19,5000000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.5,27439,19,1000000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,4.6,36857,19,1000000,Free,0,Everyone,2018,yes,yes
LIBRARIES_AND_DEMO,4.7,2639,19,500000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,3.3,9663,19,1000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.9,7376,19,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,14774,19,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,11950,19,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,3617,19,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,38021,19,10000000,Free,0,Everyone,2018,yes,yes
MEDICAL,3.7,20,19,1000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.5,72596,19,1000000,Free,0,Teen,2018,yes,yes
PHOTOGRAPHY,4.4,40289,19,5000000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.6,11677,19,1000000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.3,21730,19,1000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,1733,19,500000,Free,0,Everyone,2018,yes,yes
SPORTS,4.5,32386,19,1000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.1,34123,19,5000000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.5,216388,19,10000000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.4,47780,19,5000000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.2,37204,19,1000000,Free,0,Everyone,2018,yes,yes
WEATHER,4.5,13426,19,1000000,Free,0,Everyone,2018,yes,yes
WEATHER,3.6,7623,19,1000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4,30287,19,1000000,Free,0,Everyone 10+,2018,yes,yes
NEWS_AND_MAGAZINES,4.6,66384,19,1000000,Free,0,Teen,2018,yes,yes
FAMILY,3.3,8642,19,500000,Free,0,Teen,2017,yes,yes
SOCIAL,4.1,12495,19,1000000,Free,0,Mature 17+,2017,yes,yes
GAME,4.4,12683,19,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3,4,19,1000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.5,176,19,10000,Free,0,Everyone,2016,yes,yes
FAMILY,4.4,591411,19,10000000,Free,0,Teen,2017,yes,yes
MAPS_AND_NAVIGATION,3.8,114,19,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.6,7357,19,100000,Free,0,Everyone,2018,yes,yes
FAMILY,3,480,19,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,3.6,309,19,10000,Free,0,Everyone,2017,yes,yes
FAMILY,4.6,99,19,10000,Free,0,Teen,2018,yes,yes
FAMILY,4,29708,19,1000000,Free,0,Teen,2018,yes,yes
GAME,4.5,407788,19,5000000,Free,0,Everyone,2013,yes,yes
VIDEO_PLAYERS,4.4,22,19,5000,Free,0,Everyone,2018,yes,yes
GAME,3.8,141,19,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4,39779,19,5000000,Free,0,Everyone,2016,yes,yes
FAMILY,4.7,1424,19,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.6,17,19,1000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,4.5,2448,19,100000,Free,0,Everyone,2017,yes,yes
GAME,5,7,19,5,Free,0,Everyone,2018,yes,yes
GAME,3.3,294,19,10000,Free,0,Everyone,2018,yes,yes
TOOLS,3.7,50,19,5000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,289,19,100000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.4,47777,19,5000000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,3.5,293,19,50000,Free,0,Everyone,2018,yes,yes
GAME,4.1,349503,19,10000000,Free,0,Everyone,2015,yes,yes
MAPS_AND_NAVIGATION,3.4,1147,19,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4,4607,19,100000,Free,0,Everyone,2018,yes,yes
GAME,4,119368,19,10000000,Free,0,Teen,2017,yes,yes
TOOLS,4.1,3446,19,500000,Free,0,Everyone,2017,yes,yes
FAMILY,4.7,160,19,5000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.3,740,19,50000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,316,19,100000,Free,0,Everyone,2017,yes,yes
FAMILY,4.1,11179,19,1000000,Free,0,Teen,2016,yes,yes
HOUSE_AND_HOME,4.4,137,19,10000,Free,0,Everyone,2018,yes,yes
SPORTS,3.9,255,19,100000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.4,2295,19,100000,Free,0,Everyone,2018,yes,yes
GAME,4.6,358633,19,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,14002,19,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,22896,19,1000000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,3.5,12,19,5000,Free,0,Everyone,2018,yes,yes
GAME,4.1,166251,19,5000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.2,3593,19,500000,Free,0,Everyone,2018,yes,yes
TOOLS,5,2,19,10,Free,0,Everyone,2015,yes,yes
BUSINESS,4.2,8,19,100,Free,0,Teen,2018,yes,yes
FAMILY,4.4,12,19,1000,Free,0,Teen,2018,yes,yes
TRAVEL_AND_LOCAL,4.4,75,19,1000,Free,0,Everyone,2018,yes,yes
TOOLS,4.9,85,19,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4,17543,19,5000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4,22,19,5000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.3,218,19,10000,Free,0,Everyone,2017,yes,yes
SPORTS,4.6,169,19,10000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,60097,19,1000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.6,66407,19,1000000,Free,0,Teen,2018,yes,yes
FAMILY,4.9,52,19,1000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.5,398307,19,10000000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.2,44829,20,10000000,Free,0,Teen,2018,yes,yes
BUSINESS,4.3,29313,20,5000000,Free,0,Everyone,2018,yes,yes
BUSINESS,3.8,5868,20,500000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.4,483565,20,10000000,Free,0,Everyone,2018,yes,yes
DATING,4.2,63986,20,5000000,Free,0,Mature 17+,2018,yes,yes
DATING,3.4,13890,20,500000,Free,0,Mature 17+,2018,yes,yes
ENTERTAINMENT,4.1,33387,20,1000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4.5,736864,20,10000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,4.3,1856,20,100000,Free,0,Teen,2018,yes,yes
FINANCE,4.7,167168,20,1000000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.7,11689,20,500000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.8,570242,20,10000000,Free,0,Everyone,2018,yes,yes
LIBRARIES_AND_DEMO,4.6,2580,20,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.7,4212,20,1000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,347883,20,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.4,42145,20,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,42145,20,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,2150,20,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,59843,20,5000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.2,4476,20,500000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.1,21,20,1000,Free,0,Everyone,2018,yes,yes
MEDICAL,3,45,20,5000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.4,197,20,10000,Free,0,Everyone,2018,yes,yes
MEDICAL,5,3,20,100,Free,0,Everyone,2018,yes,yes
MEDICAL,4.7,623,20,50000,Free,0,Teen,2018,yes,yes
SOCIAL,4.5,76480,20,1000000,Free,0,Mature 17+,2018,yes,yes
SOCIAL,4.3,374,20,50000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,51502,20,5000000,Free,0,Teen,2018,yes,yes
SOCIAL,4.3,51504,20,5000000,Free,0,Teen,2018,yes,yes
SHOPPING,4.5,973270,20,50000000,Free,0,Teen,2018,yes,yes
SHOPPING,3.8,48732,20,10000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.6,284725,20,10000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.6,284721,20,10000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.5,44588,20,5000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.7,911995,20,10000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.7,114851,20,10000000,Free,0,Everyone,2018,yes,yes
PARENTING,4.8,6668,20,100000,Free,0,Everyone,2018,yes,yes
WEATHER,4.5,2332,20,500000,Free,0,Teen,2018,yes,yes
FOOD_AND_DRINK,2.9,155,20,10000,Free,0,Everyone,2018,yes,yes
FAMILY,3.1,740,20,100000,Free,0,Teen,2018,yes,yes
FAMILY,4.5,736824,20,10000000,Free,0,Teen,2018,yes,yes
SHOPPING,4.5,972256,20,50000000,Free,0,Teen,2018,yes,yes
PERSONALIZATION,4,6263,20,500000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.5,292,20,50000,Free,0,Everyone,2017,yes,yes
GAME,4.2,26893,20,1000000,Free,0,Teen,2017,yes,yes
FAMILY,4.2,5178,20,1000000,Free,0,Everyone,2017,yes,yes
BOOKS_AND_REFERENCE,4.3,241,20,100000,Free,0,Everyone,2018,yes,yes
COMICS,3.7,705,20,50000,Free,0,Teen,2018,yes,yes
BUSINESS,4.3,29331,20,5000000,Free,0,Everyone,2018,yes,yes
GAME,4.1,82827,20,10000000,Free,0,Teen,2018,yes,yes
FAMILY,3.7,1443,20,100000,Free,0,Mature 17+,2018,yes,yes
FAMILY,3.7,128,20,10000,Free,0,Everyone,2018,yes,yes
GAME,4.3,11379,20,500000,Free,0,Everyone 10+,2018,yes,yes
PRODUCTIVITY,4.4,574719,20,10000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.7,113,20,1000,Free,0,Everyone,2016,yes,yes
GAME,3.7,31883,20,1000000,Free,0,Teen,2017,yes,yes
PHOTOGRAPHY,4.5,42,20,1000,Free,0,Everyone,2016,yes,yes
FAMILY,4.7,39,20,1000,Free,0,Everyone,2016,yes,yes
SHOPPING,4,6,20,100,Free,0,Everyone,2016,yes,yes
GAME,4.7,183343,20,5000000,Free,0,Teen,2018,yes,yes
FAMILY,5,7,20,50,Free,0,Everyone,2016,yes,yes
FAMILY,4.1,2683,20,50000,Free,0,Everyone 10+,2014,yes,yes
GAME,4.3,4923,20,100000,Free,0,Everyone 10+,2015,yes,yes
GAME,4.2,52390,20,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,562,20,50000,Free,0,Everyone,2017,yes,yes
GAME,4.2,6947,20,500000,Free,0,Everyone,2017,yes,yes
GAME,4.6,132282,20,1000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.3,62,20,5000,Free,0,Everyone,2014,yes,yes
HEALTH_AND_FITNESS,4.6,28,20,1000,Free,0,Mature 17+,2017,yes,yes
BUSINESS,4.1,489,20,100000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.1,423,20,100000,Free,0,Everyone,2018,yes,yes
GAME,4.7,541732,20,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.7,39,20,1000,Free,0,Everyone,2018,yes,yes
MEDICAL,5,2,20,100,Free,0,Everyone 10+,2017,yes,yes
MAPS_AND_NAVIGATION,4,119685,20,10000000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.4,483782,20,10000000,Free,0,Everyone,2018,yes,yes
GAME,4.2,1878,20,100000,Free,0,Teen,2017,yes,yes
PHOTOGRAPHY,4.1,211620,20,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,5997,20,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,2.8,54,20,5000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.6,7969,20,100000,Free,0,Everyone,2018,yes,yes
BUSINESS,2.3,41,20,10000,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,2.8,1911,20,100000,Free,0,Everyone,2018,yes,yes
BUSINESS,5,8,20,100,Free,0,Everyone,2017,yes,yes
GAME,4.2,326689,20,10000000,Free,0,Teen,2018,yes,yes
SPORTS,3.7,27179,20,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,23292,20,1000000,Free,0,Everyone,2017,yes,yes
GAME,4.2,5449,20,500000,Free,0,Everyone 10+,2016,yes,yes
MEDICAL,4.2,19,20,1000,Free,0,Everyone 10+,2017,yes,yes
LIFESTYLE,4.1,88,20,5000,Free,0,Everyone,2018,yes,yes
SPORTS,4.7,5229,20,500000,Free,0,Everyone,2018,yes,yes
SPORTS,4.4,382,20,10000,Free,0,Everyone,2018,yes,yes
SPORTS,4.9,1420,20,10000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.2,92,20,10000,Free,0,Everyone,2017,yes,yes
SPORTS,4.2,36183,20,5000000,Free,0,Teen,2018,yes,yes
COMMUNICATION,4.1,1035,20,50000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.6,4326,21,100000,Free,0,Everyone,2018,yes,yes
BEAUTY,3.9,1739,21,500000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.6,184,21,10000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.8,47303,21,1000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.9,2739,21,50000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.3,46353,21,1000000,Free,0,Everyone,2016,yes,yes
COMICS,4.1,12088,21,1000000,Free,0,Mature 17+,2018,yes,yes
DATING,3.3,1157,21,100000,Free,0,Mature 17+,2017,yes,yes
DATING,4.4,222888,21,1000000,Free,0,Mature 17+,2018,yes,yes
DATING,4.2,243950,21,10000000,Free,0,Mature 17+,2018,yes,yes
DATING,4.7,14,21,5000,Free,0,Mature 17+,2018,yes,yes
EDUCATION,4.6,85375,21,5000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,266948,21,10000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,423,21,100000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,266935,21,10000000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,206527,21,10000000,Free,0,Everyone 10+,2018,yes,yes
EDUCATION,4.3,47847,21,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.5,14206,21,500000,Free,0,Everyone,2018,yes,yes
EDUCATION,4.3,206532,21,10000000,Free,0,Everyone 10+,2018,yes,yes
EDUCATION,4.3,14700,21,1000000,Free,0,Everyone,2018,yes,yes
ENTERTAINMENT,4.4,288150,21,5000000,Free,0,Teen,2018,yes,yes
ENTERTAINMENT,3.6,1968,21,500000,Free,0,Everyone,2018,yes,yes
EVENTS,5,1,21,100,Free,0,Everyone,2018,yes,yes
FINANCE,4.8,12304,21,100000,Free,0,Everyone,2018,yes,yes
FINANCE,4.3,685,21,50000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.6,5420,21,500000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,4.1,24977,21,1000000,Free,0,Everyone,2018,yes,yes
LIBRARIES_AND_DEMO,4.6,3014,21,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.5,7869,21,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,5761,21,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,23060,21,1000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.5,7837,21,100000,Free,0,Everyone,2018,yes,yes
